0.001,100.0,1.6260497222202303e-16,0.08366007743126386,0.005
100.0,6.818477406620959e-16,0.3464133977295902,0.01,100.0
1.1166281574595323e-15,0.5570736216616815,0.05,100.0,1.8322949994871342e-15
0.873507415376569,0.1,100.0,1.8441089111594276e-15,0.8786865029136915
0.5,100.0,1.8603352476731816e-15,0.8787098426763292,1.0
100.0,1.8646053362294293e-15,0.8787098426763292,5.0,100.0
2.4074217037597575e+46,-1.4120322760614548e+60,10.0,100.0,3.419451988778015e+81
-2.3339762637775842e+95,6.0,100.0,1.2018665887210187e+56,-6.9317984192028e+69
